央视频代理,#genre#
浙江卫视,http://222.89.29.199:808/hls/61/index.m3u8
东方卫视,http://222.89.29.199:808/hls/62/index.m3u8
江苏卫视,http://222.89.29.199:808/hls/63/index.m3u8
北京卫视,http://222.89.29.199:808/hls/64/index.m3u8
广东卫视,http://222.89.29.199:808/hls/65/index.m3u8
黑龙江卫视,http://222.89.29.199:808/hls/66/index.m3u8
山东卫视,http://222.89.29.199:808/hls/67/index.m3u8
安徽卫视,http://222.89.29.199:808/hls/68/index.m3u8
辽宁卫视,http://222.89.29.199:808/hls/69/index.m3u8
陕西卫视,http://222.89.29.199:808/hls/70/index.m3u8
贵州卫视,http://222.89.29.199:808/hls/71/index.m3u8
河北卫视,http://222.89.29.199:808/hls/72/index.m3u8
江西卫视,http://222.89.29.199:808/hls/73/index.m3u8
湖南卫视,http://222.89.29.199:808/hls/74/index.m3u8
深圳卫视,http://222.89.29.199:808/hls/75/index.m3u8
四川卫视,http://222.89.29.199:808/hls/76/index.m3u8
湖北卫视,http://222.89.29.199:808/hls/77/index.m3u8
天津卫视,http://222.89.29.199:808/hls/78/index.m3u8
云南卫视,http://222.89.29.199:808/hls/79/index.m3u8
重庆卫视,http://222.89.29.199:808/hls/80/index.m3u8
吉林卫视,http://222.89.29.199:808/hls/81/index.m3u8
宁夏卫视,http://222.89.29.199:808/hls/82/index.m3u8
东南卫视,http://222.89.29.199:808/hls/83/index.m3u8
内蒙古卫视,http://222.89.29.199:808/hls/84/index.m3u8
广西卫视,http://222.89.29.199:808/hls/85/index.m3u8
山西卫视,http://222.89.29.199:808/hls/86/index.m3u8
海南卫视,http://222.89.29.199:808/hls/88/index.m3u8
甘肃卫视,http://222.89.29.199:808/hls/89/index.m3u8
青海卫视,http://222.89.29.199:808/hls/90/index.m3u8
金鹰卡通,http://222.89.29.199:808/hls/91/index.m3u8
嘉佳卡通,http://222.89.29.199:808/hls/92/index.m3u8
卡酷动画,http://222.89.29.199:808/hls/93/index.m3u8
炫动卡通,http://222.89.29.199:808/hls/94/index.m3u8
信阳综合频道,http://222.89.29.199:808/hls/100/index.m3u8
信阳公共频道,http://222.89.29.199:808/hls/101/index.m3u8
浉河广电中心,http://222.89.29.199:808/hls/102/index.m3u8
平桥广电中心,http://222.89.29.199:808/hls/103/index.m3u8
山东日照电信,#genre#
CCTV-1,http://222.174.140.242:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV-2,http://222.174.140.242:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV-3,http://222.174.140.242:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV-4,http://222.174.140.242:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV-5,http://222.174.140.242:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV-5+,http://222.174.140.242:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV-6,http://222.174.140.242:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV-7,http://222.174.140.242:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV-8,http://222.174.140.242:9901/tsfile/live/0008_2.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV-9,http://222.174.140.242:9901/tsfile/live/0009_2.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV-10,http://222.174.140.242:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV-11,http://222.174.140.242:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV-12,http://222.174.140.242:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV-13,http://221.1.210.106:8053/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$山东菏泽 联通
CCTV-14,http://222.174.140.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV-15,http://222.174.140.242:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
👉👉全部结束👉👉_6666,#genre#
⑥春盈天下转播,https://ha.jmied.com/aa/aa.flv?auth_key=1661958232-0-0-3d9174957759709f8b53448167c0b6f6
⑥春盈天下陆盒,http://223.71.206.22:30080/HK/j5/hls.m3u8
⑥香港21:30四九,rtmp://100www.ku55.cn/zzjj123/livekj123?auth_key=2299702236-0-0-4d409d8bca97ea5ff8fd9cf763129ac1
⑥香港21:30一七,https://ccc.jihbcr.com/live/629.m3u8
@新熬21:30一三,https://play666.macau-lhc.live/live/mosixmark.flv
@新熬21:30一七,https://play888.00853lhc.live/live/mosixmark.flv
@新熬21:30三三,https://play888.00853lhc.live/live/mosixmark.flv?t=1710336821937
@新熬21:30四九,https://play666.macau-lhc.live/live/mosixmark.flv
@新熬21:30规范,https://play888.00853lhc.live/live/mosixmark.flv
@老熬21:32采家,https://vdm6-hw.qunleniuniu.com/live/2032-2.flv
@老熬21:30一三,https://vdm6-ali.hrypl168.com/live/a6.flv
@老熬21:32播放,https://vdm6-ali.kavimmensucat.com/live/2032-2.flv
@老熬21:32规范,https://vdm6-qq.nxfsl.com/live/2032-2.flv

_9999,#genre#
惊艳台,https://18.svi-studio.com/live/673960949860/294164781253/1.m3u8
潘多拉,https://18.svi-studio.com/live/673960949860/294164781253/3.m3u8
香蕉台,https://18.svi-studio.com/live/673960949860/294164781253/4.m3u8
松视1台,https://18.svi-studio.com/live/673960949860/294164781253/5.m3u8
松视2台,https://18.svi-studio.com/live/673960949860/294164781253/6.m3u8
限制级电影,http://cdn.adultiptv.net/blonde.m3u8?streamType=liv
俄罗斯5台,http://live.redtraffic.xyz/bigdick.m3u8?fluxuslust.m3u8
俄罗斯4台,http://live.redtraffic.xyz/blowjob.m3u8?fluxuslust.m3u8
俄罗斯3台,http://live.redtraffic.xyz/fetish.m3u8?fluxuslust.m3u8
俄罗斯2台,http://live.redtraffic.xyz/latina.m3u8?fluxuslust.m3u8
俄罗斯1台,http://live.redtraffic.xyz/pov.m3u8?fluxuslust.m3u8
一本欧美版,http://live.redtraffic.xyz:80/bigass.m3u8
二本欧美版,http://live.redtraffic.xyz:80/blowjob.m3u8
k频道欧美版,http://live.redtraffic.xyz:80/threesome.m3u8
香蕉台欧美版,http://live.redtraffic.xyz:80/milf.m3u8
松视3欧美版,http://live.redtraffic.xyz:80/bigdick.m3u8
松视2欧美版,http://live.redtraffic.xyz:80/bigtits.m3u8
松视1欧美版,http://live.redtraffic.xyz:80/interracial.m3u8
K频道欧美版,http://live.redtraffic.xyz:80/threesome.m3u8
松视1欧美版,http://live.redtraffic.xyz:80/fetish.m3u8
松视3欧美版,http://live.redtraffic.xyz:80/bigdick.m3u8
松视2欧美版,http://live.redtraffic.xyz:80/bigtits.m3u8
香蕉台欧美版,http://live.redtraffic.xyz:80/milf.m3u8
潘多拉欧美版,http://live.redtraffic.xyz:80/pornstar.m3u8
粉台欧美版,http://live.redtraffic.xyz:80/teen.m3u8
玩美台欧美版,http://live.redtraffic.xyz:80/pov.m3u8
二本道欧美版,http://live.redtraffic.xyz:80/blowjob.m3u8
Adult IPTV (18+),http://cdn.adultiptv.net/bigass.m3u8
一本欧美版,http://live.redtraffic.xyz:80/bigass.m3u8
惊艳台欧美版,http://live.redtraffic.xyz:80/cuckold.m3u8
俄罗斯4台,http://live.redtraffic.xyz/blowjob.m3u8?fluxuslust.m3u8
俄罗斯5台,http://live.redtraffic.xyz/bigdick.m3u8?fluxuslust.m3u8
卫星机房专用30,http://194.116.150.47:1935/vxtv/live_720p/chunklist_w1156491225.m3u8
卫星机房专用36,http://59ec5453559f0.streamlock.net:1935/JennyLive/JennyLive/playlist.m3u8
迈阿密电,http://59ec5453559f0.streamlock.net:1935/JennyLive/JennyLive/playlist.m3u8
迈阿密电,http://59ec5453559f0.streamlock.net:1935/jennyforyou/jennyforyou/playlist.m3u8
松视2欧美版,http://live.redtraffic.xyz:80/interracial.m3u8
松视3欧美版,http://live.redtraffic.xyz:80/bigtits.m3u8
松视4欧美版,http://live.redtraffic.xyz:80/bigdick.m3u8
潘多拉欧美版,http://live.redtraffic.xyz:80/pornstar.m3u8
香蕉台欧美版,http://live.redtraffic.xyz:80/milf.m3u8
K频道欧美版,http://live.redtraffic.xyz:80/threesome.m3u8
惊艳台欧美版,http://live.redtraffic.xyz:80/cuckold.m3u8
红台欧美版,http://live.redtraffic.xyz:80/teen.m3u8
玩美台欧美版,http://live.redtraffic.xyz:80/pov.m3u8
迈阿密电,https://59ec5453559f0.streamlock.net/mexicotv/smil:miamitvmexicoROKU/playlist.m3u8
迈阿密电,http://59ec5453559f0.streamlock.net:1935/JennyLive/JennyLive/playlist.m3u8
迈阿密电,http://59ec5453559f0.streamlock.net:1935/jennyforyou/jennyforyou/playlist.m3u8
松视1欧美版,http://live.redtraffic.xyz:80/interracial.m3u8
俄罗斯4台,http://live.redtraffic.xyz/blowjob.m3u8?fluxuslust.m3u8
一本欧美版,http://live.redtraffic.xyz:80/bigass.m3u8
粉台欧美版,http://live.redtraffic.xyz:80/teen.m3u8
俄罗斯3台,http://live.redtraffic.xyz/fetish.m3u8?fluxuslust.m3u8
夜1,http://live.redtraffic.xyz:80/interracial.m3u8
午夜2,http://live.redtraffic.xyz:80/bigtits.m3u8
午夜3,http://live.redtraffic.xyz:80/threesome.m3u8
午夜4,http://live.redtraffic.xyz/latina.m3u8?fluxuslust.m3u8
午夜5,http://live.redtraffic.xyz/fetish.m3u8?fluxuslust.m3u8
午夜6,http://live.redtraffic.xyz/lesbian.m3u8?fluxuslust.m3u8
午夜6,http://cdn.adultiptv.net/lesbian.m3u8
午夜7,http://live.redtraffic.xyz:80/teen.m3u8
午夜8,http://live.redtraffic.xyz:80/pornstar.m3u8
午夜8,http://live.redtraffic.xyz/pornstar.m3u8?fluxuslust.m3u8
午夜9,http://live.redtraffic.xyz:80/milf.m3u8
午夜9,http://live.redtraffic.xyz/milf.m3u8?fluxuslust.m3u8
午夜10,http://live.redtraffic.xyz:80/cuckold.m3u8


彩虹频道,https://18.svi-studio.com/live/673960949860/294164781253/1.m3u8
superone,http://84.17.61.203:8086/udp/238.2.25.83:1234
BigAss,http://cdn.adultiptv.net/bigass.m3u8
Blowjob,http://cdn.adultiptv.net/blowjob.m3u8
Brunette,http://cdn.adultiptv.net/brunette.m3u8
Compilation,http://cdn.adultiptv.net/compilation.m3u8
Fetish,http://cdn.adultiptv.net/fetish.m3u8
Gay,http://cdn.adultiptv.net/gay.m3u8
LiveCams,http://cdn.adultiptv.net/livecams.m3u8
PornStar,http://cdn.adultiptv.net/pornstar.m3u8
POV,http://cdn.adultiptv.net/pov.m3u8
Rough,http://cdn.adultiptv.net/rough.m3u8
Teen,http://cdn.adultiptv.net/teen.m3u8
BigDick,http://live.redtraffic.xyz/bigdick.m3u8
BigTits,http://live.redtraffic.xyz/bigtits.m3u8
Hardcore,http://live.redtraffic.xyz/hardcore.m3u8
Lesbian,http://live.redtraffic.xyz/lesbian.m3u8
Threesome,http://live.redtraffic.xyz/threesome.m3u8
heyzo-0705,https://fc.maa1808.com/e/hacddcsdtd/hacddcsdtd.m3u8
carib-002,https://fc.maa1808.com/c/fpsvmyqlej/fpsvmyqlej.m3u8
carib-004,https://fc.maa1808.com/f/xuyanbincr/xuyanbincr.m3u8
carib-146,https://fc.maa1808.com/c/nofftnyelj/nofftnyelj.m3u8
carib-182,https://fc.maa1808.com/f/tveemkomvr/tveemkomvr.m3u8
carib-206,https://fc.maa1808.com/d/oduhcvyunk/oduhcvyunk.m3u8
carib-239,https://fc.maa1808.com/n/uvbinnjany/uvbinnjany.m3u8
carib-288,https://fc.maa1808.com/m/jtzgqcaxvw/jtzgqcaxvw.m3u8
carib-311,https://fc.maa1808.com/h/kmqtdxwjmz/kmqtdxwjmz.m3u8
carib-337,https://fc.maa1808.com/d/uuvombzvvi/uuvombzvvi.m3u8
carib-339,https://fc.maa1808.com/d/pqkdrfftpw/pqkdrfftpw.m3u8
carib-363,https://fc.maa1808.com/b/ravxbmkthk/ravxbmkthk.m3u8
carib-375,https://fc.maa1808.com/f/lpeelnsfwx/lpeelnsfwx.m3u8
carib-375,https://fc.maa1808.com/n/qwpcalfmpo/qwpcalfmpo.m3u8
carib-420,https://fc.maa1808.com/d/qzwkkcltyl/qzwkkcltyl.m3u8
carib-431,https://fc.maa1808.com/d/jestvkpubl/jestvkpubl.m3u8
carib-433,https://fc.maa1808.com/g/vphfeljbji/vphfeljbji.m3u8
carib-449,https://fc.maa1808.com/b/txaohlcqnn/txaohlcqnn.m3u8
carib-457,https://fc.maa1808.com/h/unxtgmrxzw/unxtgmrxzw.m3u8
carib-474,https://fc.maa1808.com/h/oqmoimljpr/oqmoimljpr.m3u8
carib-477,https://fc.maa1808.com/c/avmrmbmugl/avmrmbmugl.m3u8
carib-478,https://fc.maa1808.com/d/lhnviuaoqi/lhnviuaoqi.m3u8
carib-495,https://fc.maa1808.com/g/xvbqwmnpqm/xvbqwmnpqm.m3u8
carib-531,https://fc.maa1808.com/n/cekgvsrnrr/cekgvsrnrr.m3u8
carib-533,https://fc.maa1808.com/f/dkpfeyqgrj/dkpfeyqgrj.m3u8
carib-541,https://fc.maa1808.com/c/rhmiiydppe/rhmiiydppe.m3u8
carib-563,https://fc.maa1808.com/f/pwkupqugdm/pwkupqugdm.m3u8
carib-563,https://fc.maa1808.com/d/qscypinana/qscypinana.m3u8
carib-589,https://fc.maa1808.com/n/okjmiigqsr/okjmiigqsr.m3u8
carib-639,https://fc.maa1808.com/n/rpsqccbbug/rpsqccbbug.m3u8
carib-665,https://fc.maa1808.com/c/mrpmoinlmj/mrpmoinlmj.m3u8
carib-665,https://fc.maa1808.com/g/oplnohpsmh/oplnohpsmh.m3u8
carib-674,https://fc.maa1808.com/g/jtlmkjipqv/jtlmkjipqv.m3u8
carib-675,https://fc.maa1808.com/c/qmlpmophlh/qmlpmophlh.m3u8
carib-710,https://fc.maa1808.com/h/mesmnroogk/mesmnroogk.m3u8
carib-717,https://fc.maa1808.com/f/ssoskhqgml/ssoskhqgml.m3u8
carib-744,https://fc.maa1808.com/c/kmiorrpitk/kmiorrpitk.m3u8
carib-758,https://fc.maa1808.com/c/rnpmkvqfrr/rnpmkvqfrr.m3u8
heyzo-1199,https://fc.maa1808.com/d/bysmgbtdit/bysmgbtdit.m3u8
heyzo-1243,https://fc.maa1808.com/c/iqwejgyxjo/iqwejgyxjo.m3u8
heyzo-1262,https://fc.maa1808.com/d/fhctzryess/fhctzryess.m3u8
heyzo-1275,https://fc.maa1808.com/m/yifrmmuwzg/yifrmmuwzg.m3u8
heyzo-1395,https://fc.maa1808.com/n/navpsngdew/navpsngdew.m3u8
heyzo-1478,https://fc.maa1808.com/c/tbpdlnyuix/tbpdlnyuix.m3u8
heyzo-1544,https://fc.maa1808.com/h/xfjsphiogs/xfjsphiogs.m3u8
heyzo-1570,https://fc.maa1808.com/b/xisxqtvjhu/xisxqtvjhu.m3u8
heyzo-1590,https://fc.maa1808.com/m/qyqycucecx/qyqycucecx.m3u8
heyzo-1601,https://fc.maa1808.com/d/mdsjynuabc/mdsjynuabc.m3u8
heyzo-1638,https://fc.maa1808.com/n/hvxlbaoohy/hvxlbaoohy.m3u8
heyzo-1691,https://fc.maa1808.com/d/gxoiwurbtv/gxoiwurbtv.m3u8
heyzo-1722,https://fc.maa1808.com/f/xbztwfweja/xbztwfweja.m3u8
heyzo-1786,https://fc.maa1808.com/b/ehazmnswdt/ehazmnswdt.m3u8
pondo-273,https://fc.maa1808.com/g/pzvktykubw/pzvktykubw.m3u8
pondo-311,https://fc.maa1808.com/c/vkitdntxfe/vkitdntxfe.m3u8
pondo-350,https://fc.maa1808.com/h/fmrcohtytf/fmrcohtytf.m3u8
pondo-366,https://fc.maa1808.com/c/wgucctcnwb/wgucctcnwb.m3u8
pondo-419,https://fc.maa1808.com/b/ptytphcyus/ptytphcyus.m3u8
pondo-450,https://fc.maa1808.com/f/omlrqipols/omlrqipols.m3u8
pondo-488,https://fc.maa1808.com/g/ibktjjcjvi/ibktjjcjvi.m3u8
pondo-518,https://fc.maa1808.com/h/uglvzhiqwb/uglvzhiqwb.m3u8
pondo-559,https://fc.maa1808.com/h/ibogkqnaah/ibogkqnaah.m3u8
pondo-597,https://fc.maa1808.com/n/iqphtushdl/iqphtushdl.m3u8
pondo-613,https://fc.maa1808.com/e/vwiedbxdkp/vwiedbxdkp.m3u8
pondo-618,https://fc.maa1808.com/c/dyostrmwue/dyostrmwue.m3u8
pondo-764,https://fc.maa1808.com/g/rgihjwnolt/rgihjwnolt.m3u8
pondo-793,https://fc.maa1808.com/f/kpprkumlkh/kpprkumlkh.m3u8
